x,y,step
58,29,2634
58,30,2635
57,30,2636
57,29,2637
57,28,2638
56,28,2639
56,27,2640
56,26,2641
56,25,2642
56,24,2643
56,23,2644
56,22,2645
56,21,2646
56,20,2647
56,19,2648
56,18,2649
56,17,2650
56,16,2651
56,15,2652
56,14,2653
55,14,2654
55,15,2655
55,16,2656
54,16,2657
54,17,2658
55,17,2659
55,18,2660
54,18,2661
54,19,2662
55,19,2663
55,20,2664
55,21,2665
55,22,2666
54,22,2667
54,23,2668
55,23,2669
55,24,2670
55,25,2671
54,25,2672
54,26,2673
55,26,2674
55,27,2675
55,28,2676
54,28,2677
54,29,2678
55,29,2679
56,29,2680
56,30,2681
56,31,2682
57,31,2683
58,31,2684
58,32,2685
57,32,2686
57,33,2687
58,33,2688
58,34,2689
58,35,2690
58,36,2691
58,37,2692
58,38,2693
58,39,2694
58,40,2695
58,41,2696
58,42,2697
58,43,2698
58,44,2699
58,45,2700
58,46,2701
57,46,2702
57,45,2703
57,44,2704
57,43,2705
57,42,2706
57,41,2707
57,40,2708
57,39,2709
57,38,2710
57,37,2711
56,37,2712
56,36,2713
57,36,2714
57,35,2715
56,35,2716
56,34,2717
56,33,2718
56,32,2719
55,32,2720
55,33,2721
55,34,2722
55,35,2723
54,35,2724
54,36,2725
55,36,2726
55,37,2727
54,37,2728
54,38,2729
54,39,2730
55,39,2731
55,38,2732
56,38,2733
56,39,2734
56,40,2735
55,40,2736
55,41,2737
55,42,2738
56,42,2739
56,43,2740
56,44,2741
56,45,2742
55,45,2743
55,46,2744
54,46,2745
54,47,2746
55,47,2747
56,47,2748
56,48,2749
55,48,2750
55,49,2751
54,49,2752
54,48,2753
53,48,2754
52,48,2755
52,47,2756
53,47,2757
53,46,2758
52,46,2759
52,45,2760
53,45,2761
54,45,2762
54,44,2763
55,44,2764
55,43,2765
54,43,2766
54,42,2767
54,41,2768
54,40,2769
53,40,2770
53,41,2771
53,42,2772
53,43,2773
53,44,2774
52,44,2775
52,43,2776
52,42,2777
52,41,2778
52,40,2779
52,39,2780
53,39,2781
53,38,2782
53,37,2783
53,36,2784
53,35,2785
53,34,2786
54,34,2787
54,33,2788
53,33,2789
53,32,2790
53,31,2791
54,31,2792
55,31,2793
55,30,2794
54,30,2795
53,30,2796
53,29,2797
52,29,2798
52,30,2799
52,31,2800
52,32,2801
52,33,2802
52,34,2803
52,35,2804
52,36,2805
52,37,2806
52,38,2807
51,38,2808
51,39,2809
51,40,2810
51,41,2811
51,42,2812
51,43,2813
51,44,2814
51,45,2815
51,46,2816
50,46,2817
50,47,2818
49,47,2819
49,46,2820
49,45,2821
50,45,2822
50,44,2823
49,44,2824
49,43,2825
50,43,2826
50,42,2827
49,42,2828
48,42,2829
47,42,2830
47,43,2831
48,43,2832
48,44,2833
48,45,2834
48,46,2835
48,47,2836
47,47,2837
47,46,2838
46,46,2839
46,45,2840
47,45,2841
47,44,2842
46,44,2843
45,44,2844
45,45,2845
45,46,2846
44,46,2847
44,45,2848
44,44,2849
44,43,2850
44,42,2851
45,42,2852
45,43,2853
46,43,2854
46,42,2855
46,41,2856
47,41,2857
48,41,2858
49,41,2859
50,41,2860
50,40,2861
49,40,2862
49,39,2863
50,39,2864
50,38,2865
50,37,2866
51,37,2867
51,36,2868
51,35,2869
50,35,2870
50,34,2871
51,34,2872
51,33,2873
51,32,2874
51,31,2875
51,30,2876
51,29,2877
51,28,2878
52,28,2879
53,28,2880
53,27,2881
53,26,2882
52,26,2883
52,27,2884
51,27,2885
51,26,2886
51,25,2887
52,25,2888
53,25,2889
53,24,2890
53,23,2891
53,22,2892
53,21,2893
54,21,2894
54,20,2895
53,20,2896
53,19,2897
53,18,2898
53,17,2899
53,16,2900
52,16,2901
52,17,2902
52,18,2903
52,19,2904
52,20,2905
52,21,2906
52,22,2907
52,23,2908
52,24,2909
51,24,2910
51,23,2911
51,22,2912
50,22,2913
50,21,2914
51,21,2915
51,20,2916
51,19,2917
51,18,2918
51,17,2919
51,16,2920
51,15,2921
52,15,2922
52,14,2923
52,13,2924
51,13,2925
51,14,2926
50,14,2927
50,15,2928
49,15,2929
49,16,2930
50,16,2931
50,17,2932
49,17,2933
49,18,2934
50,18,2935
50,19,2936
50,20,2937
49,20,2938
49,21,2939
49,22,2940
49,23,2941
50,23,2942
50,24,2943
49,24,2944
49,25,2945
50,25,2946
50,26,2947
50,27,2948
50,28,2949
50,29,2950
50,30,2951
50,31,2952
50,32,2953
50,33,2954
49,33,2955
49,32,2956
49,31,2957
49,30,2958
49,29,2959
49,28,2960
49,27,2961
49,26,2962
48,26,2963
48,27,2964
48,28,2965
47,28,2966
47,29,2967
48,29,2968
48,30,2969
48,31,2970
48,32,2971
48,33,2972
48,34,2973
49,34,2974
49,35,2975
49,36,2976
49,37,2977
48,37,2978
48,38,2979
48,39,2980
48,40,2981
47,40,2982
46,40,2983
46,39,2984
47,39,2985
47,38,2986
47,37,2987
47,36,2988
48,36,2989
48,35,2990
47,35,2991
47,34,2992
47,33,2993
47,32,2994
47,31,2995
47,30,2996
46,30,2997
46,29,2998
46,28,2999
46,27,3000
46,26,3001
47,26,3002
47,25,3003
48,25,3004
48,24,3005
47,24,3006
47,23,3007
48,23,3008
48,22,3009
47,22,3010
47,21,3011
47,20,3012
48,20,3013
48,19,3014
47,19,3015
47,18,3016
47,17,3017
46,17,3018
45,17,3019
45,16,3020
45,15,3021
44,15,3022
44,16,3023
44,17,3024
43,17,3025
43,18,3026
44,18,3027
45,18,3028
46,18,3029
46,19,3030
45,19,3031
45,20,3032
46,20,3033
46,21,3034
46,22,3035
46,23,3036
45,23,3037
44,23,3038
44,22,3039
45,22,3040
45,21,3041
44,21,3042
44,20,3043
44,19,3044
43,19,3045
43,20,3046
42,20,3047
42,21,3048
43,21,3049
43,22,3050
43,23,3051
43,24,3052
44,24,3053
45,24,3054
46,24,3055
46,25,3056
45,25,3057
44,25,3058
44,26,3059
45,26,3060
45,27,3061
45,28,3062
45,29,3063
45,30,3064
44,30,3065
44,31,3066
45,31,3067
46,31,3068
46,32,3069
46,33,3070
46,34,3071
46,35,3072
46,36,3073
46,37,3074
46,38,3075
45,38,3076
45,39,3077
45,40,3078
45,41,3079
44,41,3080
43,41,3081
43,40,3082
44,40,3083
44,39,3084
43,39,3085
43,38,3086
44,38,3087
44,37,3088
45,37,3089
45,36,3090
45,35,3091
45,34,3092
45,33,3093
45,32,3094
44,32,3095
44,33,3096
44,34,3097
44,35,3098
44,36,3099
43,36,3100
43,35,3101
43,34,3102
43,33,3103
43,32,3104
43,31,3105
42,31,3106
41,31,3107
41,30,3108
42,30,3109
43,30,3110
43,29,3111
43,28,3112
44,28,3113
44,27,3114
43,27,3115
43,26,3116
42,26,3117
42,27,3118
42,28,3119
42,29,3120
41,29,3121
41,28,3122
41,27,3123
41,26,3124
41,25,3125
42,25,3126
42,24,3127
42,23,3128
42,22,3129
41,22,3130
41,23,3131
41,24,3132
40,24,3133
40,23,3134
40,22,3135
40,21,3136
41,21,3137
41,20,3138
40,20,3139
39,20,3140
39,19,3141
40,19,3142
40,18,3143
41,18,3144
41,19,3145
42,19,3146
42,18,3147
42,17,3148
41,17,3149
40,17,3150
39,17,3151
39,18,3152
38,18,3153
38,17,3154
38,16,3155
38,15,3156
39,15,3157
39,16,3158
40,16,3159
40,15,3160
41,15,3161
41,16,3162
42,16,3163
42,15,3164
43,15,3165
43,14,3166
43,13,3167
42,13,3168
42,14,3169
41,14,3170
41,13,3171
40,13,3172
40,14,3173
39,14,3174
38,14,3175
38,13,3176
38,12,3177
37,12,3178
37,13,3179
37,14,3180
37,15,3181
37,16,3182
37,17,3183
37,18,3184
37,19,3185
38,19,3186
38,20,3187
38,21,3188
39,21,3189
39,22,3190
39,23,3191
39,24,3192
39,25,3193
40,25,3194
40,26,3195
39,26,3196
39,27,3197
40,27,3198
40,28,3199
39,28,3200
39,29,3201
40,29,3202
40,30,3203
39,30,3204
39,31,3205
40,31,3206
40,32,3207
41,32,3208
42,32,3209
42,33,3210
42,34,3211
42,35,3212
42,36,3213
42,37,3214
41,37,3215
41,36,3216
41,35,3217
41,34,3218
41,33,3219
40,33,3220
40,34,3221
40,35,3222
40,36,3223
40,37,3224
39,37,3225
39,36,3226
39,35,3227
39,34,3228
39,33,3229
39,32,3230
38,32,3231
38,31,3232
38,30,3233
37,30,3234
36,30,3235
36,31,3236
37,31,3237
37,32,3238
37,33,3239
38,33,3240
38,34,3241
38,35,3242
38,36,3243
38,37,3244
37,37,3245
37,36,3246
37,35,3247
36,35,3248
36,34,3249
36,33,3250
36,32,3251
35,32,3252
35,31,3253
34,31,3254
34,30,3255
34,29,3256
35,29,3257
36,29,3258
36,28,3259
37,28,3260
37,29,3261
38,29,3262
38,28,3263
38,27,3264
37,27,3265
37,26,3266
38,26,3267
38,25,3268
38,24,3269
38,23,3270
38,22,3271
37,22,3272
37,23,3273
37,24,3274
37,25,3275
36,25,3276
36,26,3277
36,27,3278
35,27,3279
35,28,3280
34,28,3281
34,27,3282
34,26,3283
35,26,3284
35,25,3285
34,25,3286
34,24,3287
35,24,3288
36,24,3289
36,23,3290
35,23,3291
35,22,3292
35,21,3293
36,21,3294
37,21,3295
37,20,3296
36,20,3297
35,20,3298
35,19,3299
36,19,3300
36,18,3301
35,18,3302
34,18,3303
34,19,3304
34,20,3305
34,21,3306
34,22,3307
34,23,3308
33,23,3309
33,24,3310
33,25,3311
33,26,3312
33,27,3313
33,28,3314
33,29,3315
33,30,3316
33,31,3317
33,32,3318
34,32,3319
34,33,3320
35,33,3321
35,34,3322
35,35,3323
34,35,3324
34,36,3325
35,36,3326
36,36,3327
36,37,3328
35,37,3329
34,37,3330
33,37,3331
32,37,3332
32,36,3333
33,36,3334
33,35,3335
32,35,3336
32,34,3337
33,34,3338
33,33,3339
32,33,3340
32,32,3341
32,31,3342
32,30,3343
32,29,3344
32,28,3345
32,27,3346
32,26,3347
32,25,3348
32,24,3349
32,23,3350
32,22,3351
33,22,3352
33,21,3353
32,21,3354
32,20,3355
33,20,3356
33,19,3357
32,19,3358
32,18,3359
32,17,3360
33,17,3361
34,17,3362
35,17,3363
36,17,3364
36,16,3365
36,15,3366
36,14,3367
36,13,3368
36,12,3369
36,11,3370
35,11,3371
35,12,3372
35,13,3373
35,14,3374
35,15,3375
35,16,3376
34,16,3377
34,15,3378
34,14,3379
33,14,3380
33,15,3381
33,16,3382
32,16,3383
32,15,3384
32,14,3385
32,13,3386
33,13,3387
34,13,3388
34,12,3389
33,12,3390
33,11,3391
32,11,3392
32,12,3393
31,12,3394
31,13,3395
30,13,3396
30,14,3397
31,14,3398
31,15,3399
30,15,3400
29,15,3401
29,14,3402
29,13,3403
28,13,3404
28,14,3405
28,15,3406
27,15,3407
27,16,3408
28,16,3409
29,16,3410
30,16,3411
31,16,3412
31,17,3413
31,18,3414
31,19,3415
31,20,3416
30,20,3417
30,21,3418
31,21,3419
31,22,3420
30,22,3421
29,22,3422
29,21,3423
29,20,3424
29,19,3425
30,19,3426
30,18,3427
30,17,3428
29,17,3429
29,18,3430
28,18,3431
28,17,3432
27,17,3433
27,18,3434
26,18,3435
26,17,3436
26,16,3437
25,16,3438
25,17,3439
25,18,3440
24,18,3441
24,17,3442
23,17,3443
23,18,3444
23,19,3445
24,19,3446
25,19,3447
26,19,3448
27,19,3449
28,19,3450
28,20,3451
27,20,3452
26,20,3453
26,21,3454
27,21,3455
28,21,3456
28,22,3457
27,22,3458
26,22,3459
26,23,3460
27,23,3461
28,23,3462
29,23,3463
29,24,3464
30,24,3465
30,23,3466
31,23,3467
31,24,3468
31,25,3469
31,26,3470
31,27,3471
31,28,3472
31,29,3473
31,30,3474
31,31,3475
31,32,3476
31,33,3477
31,34,3478
30,34,3479
30,33,3480
30,32,3481
30,31,3482
30,30,3483
30,29,3484
30,28,3485
30,27,3486
30,26,3487
30,25,3488
29,25,3489
29,26,3490
29,27,3491
29,28,3492
28,28,3493
28,27,3494
28,26,3495
27,26,3496
27,25,3497
28,25,3498
28,24,3499
27,24,3500
26,24,3501
26,25,3502
26,26,3503
26,27,3504
27,27,3505
27,28,3506
26,28,3507
25,28,3508
25,27,3509
25,26,3510
25,25,3511
25,24,3512
25,23,3513
25,22,3514
25,21,3515
25,20,3516
24,20,3517
24,21,3518
24,22,3519
23,22,3520
23,23,3521
24,23,3522
24,24,3523
24,25,3524
23,25,3525
23,24,3526
22,24,3527
22,23,3528
22,22,3529
22,21,3530
23,21,3531
23,20,3532
22,20,3533
22,19,3534
21,19,3535
21,20,3536
21,21,3537
21,22,3538
21,23,3539
20,23,3540
20,22,3541
20,21,3542
20,20,3543
19,20,3544
19,19,3545
18,19,3546
17,19,3547
16,19,3548
15,19,3549
15,20,3550
16,20,3551
16,21,3552
17,21,3553
17,20,3554
18,20,3555
18,21,3556
19,21,3557
19,22,3558
18,22,3559
18,23,3560
19,23,3561
19,24,3562
20,24,3563
21,24,3564
21,25,3565
22,25,3566
22,26,3567
23,26,3568
24,26,3569
24,27,3570
23,27,3571
23,28,3572
24,28,3573
24,29,3574
25,29,3575
25,30,3576
26,30,3577
26,29,3578
27,29,3579
28,29,3580
29,29,3581
29,30,3582
28,30,3583
28,31,3584
29,31,3585
29,32,3586
29,33,3587
28,33,3588
27,33,3589
27,32,3590
27,31,3591
26,31,3592
26,32,3593
26,33,3594
25,33,3595
25,32,3596
25,31,3597
24,31,3598
24,32,3599
23,32,3600
23,31,3601
23,30,3602
23,29,3603
22,29,3604
21,29,3605
21,28,3606
22,28,3607
22,27,3608
21,27,3609
21,26,3610
20,26,3611
20,27,3612
19,27,3613
19,28,3614
20,28,3615
20,29,3616
20,30,3617
19,30,3618
19,31,3619
20,31,3620
21,31,3621
21,30,3622
22,30,3623
22,31,3624
22,32,3625
21,32,3626
20,32,3627
19,32,3628
18,32,3629
17,32,3630
17,31,3631
18,31,3632
18,30,3633
18,29,3634
18,28,3635
18,27,3636
18,26,3637
19,26,3638
19,25,3639
18,25,3640
18,24,3641
17,24,3642
17,25,3643
17,26,3644
16,26,3645
16,25,3646
16,24,3647
16,23,3648
15,23,3649
15,24,3650
15,25,3651
15,26,3652
15,27,3653
16,27,3654
17,27,3655
17,28,3656
16,28,3657
16,29,3658
17,29,3659
17,30,3660
16,30,3661
16,31,3662
15,31,3663
15,30,3664
14,30,3665
14,31,3666
14,32,3667
13,32,3668
12,32,3669
12,31,3670
12,30,3671
13,30,3672
13,29,3673
14,29,3674
15,29,3675
15,28,3676
14,28,3677
14,27,3678
14,26,3679
14,25,3680
13,25,3681
13,26,3682
13,27,3683
13,28,3684
12,28,3685
12,29,3686
11,29,3687
10,29,3688
10,28,3689
11,28,3690
11,27,3691
12,27,3692
12,26,3693
11,26,3694
11,25,3695
12,25,3696
12,24,3697
11,24,3698
10,24,3699
10,25,3700
9,25,3701
9,26,3702
10,26,3703
10,27,3704
9,27,3705
9,28,3706
8,28,3707
8,27,3708
8,26,3709
8,25,3710
8,24,3711
7,24,3712
7,25,3713
7,26,3714
7,27,3715
6,27,3716
6,26,3717
5,26,3718
4,26,3719
4,27,3720
5,27,3721
5,28,3722
5,29,3723
4,29,3724
4,28,3725
3,28,3726
3,27,3727
3,26,3728
3,25,3729
2,25,3730
2,26,3731
1,26,3732
1,27,3733
2,27,3734
2,28,3735
1,28,3736
1,29,3737
0,29,3738
0,30,3739
1,30,3740
2,30,3741
2,29,3742
3,29,3743
3,30,3744
3,31,3745
2,31,3746
2,32,3747
3,32,3748
4,32,3749
4,31,3750
4,30,3751
5,30,3752
6,30,3753
6,29,3754
6,28,3755
7,28,3756
7,29,3757
8,29,3758
9,29,3759
9,30,3760
10,30,3761
11,30,3762
11,31,3763
10,31,3764
9,31,3765
8,31,3766
8,30,3767
7,30,3768
7,31,3769
6,31,3770
5,31,3771
5,32,3772
6,32,3773
7,32,3774
8,32,3775
8,33,3776
7,33,3777
6,33,3778
5,33,3779
4,33,3780
3,33,3781
2,33,3782
2,34,3783
3,34,3784
3,35,3785
4,35,3786
4,34,3787
5,34,3788
5,35,3789
6,35,3790
6,34,3791
7,34,3792
8,34,3793
8,35,3794
8,36,3795
7,36,3796
6,36,3797
5,36,3798
4,36,3799
4,37,3800
4,38,3801
4,39,3802
5,39,3803
5,38,3804
5,37,3805
6,37,3806
7,37,3807
8,37,3808
9,37,3809
9,36,3810
9,35,3811
9,34,3812
9,33,3813
9,32,3814
10,32,3815
11,32,3816
11,33,3817
12,33,3818
13,33,3819
14,33,3820
14,34,3821
13,34,3822
12,34,3823
11,34,3824
10,34,3825
10,35,3826
11,35,3827
12,35,3828
13,35,3829
14,35,3830
15,35,3831
15,34,3832
15,33,3833
15,32,3834
16,32,3835
16,33,3836
16,34,3837
16,35,3838
17,35,3839
17,34,3840
17,33,3841
18,33,3842
19,33,3843
19,34,3844
18,34,3845
18,35,3846
19,35,3847
20,35,3848
20,34,3849
20,33,3850
21,33,3851
22,33,3852
23,33,3853
24,33,3854
24,34,3855
24,35,3856
25,35,3857
25,34,3858
26,34,3859
26,35,3860
27,35,3861
27,34,3862
28,34,3863
29,34,3864
29,35,3865
30,35,3866
31,35,3867
31,36,3868
30,36,3869
29,36,3870
29,37,3871
28,37,3872
28,36,3873
27,36,3874
27,37,3875
26,37,3876
25,37,3877
25,36,3878
24,36,3879
24,37,3880
23,37,3881
23,36,3882
23,35,3883
23,34,3884
22,34,3885
21,34,3886
21,35,3887
22,35,3888
22,36,3889
22,37,3890
21,37,3891
21,36,3892
20,36,3893
20,37,3894
19,37,3895
19,36,3896
18,36,3897
18,37,3898
17,37,3899
17,36,3900
16,36,3901
16,37,3902
15,37,3903
15,36,3904
14,36,3905
14,37,3906
13,37,3907
12,37,3908
12,36,3909
11,36,3910
10,36,3911
10,37,3912
11,37,3913
11,38,3914
10,38,3915
9,38,3916
8,38,3917
7,38,3918
6,38,3919
6,39,3920
7,39,3921
8,39,3922
8,40,3923
8,41,3924
9,41,3925
9,40,3926
9,39,3927
10,39,3928
11,39,3929
11,40,3930
10,40,3931
10,41,3932
11,41,3933
11,42,3934
12,42,3935
13,42,3936
13,41,3937
12,41,3938
12,40,3939
12,39,3940
12,38,3941
13,38,3942
13,39,3943
13,40,3944
14,40,3945
14,41,3946
14,42,3947
15,42,3948
15,41,3949
15,40,3950
15,39,3951
14,39,3952
14,38,3953
15,38,3954
16,38,3955
16,39,3956
16,40,3957
16,41,3958
17,41,3959
17,40,3960
17,39,3961
17,38,3962
18,38,3963
19,38,3964
20,38,3965
20,39,3966
20,40,3967
19,40,3968
19,39,3969
18,39,3970
18,40,3971
18,41,3972
19,41,3973
19,42,3974
18,42,3975
17,42,3976
17,43,3977
16,43,3978
16,44,3979
17,44,3980
18,44,3981
18,43,3982
19,43,3983
19,44,3984
20,44,3985
20,43,3986
20,42,3987
20,41,3988
21,41,3989
21,40,3990
21,39,3991
21,38,3992
22,38,3993
22,39,3994
22,40,3995
22,41,3996
23,41,3997
23,40,3998
23,39,3999
23,38,4000
24,38,4001
25,38,4002
25,39,4003
24,39,4004
24,40,4005
24,41,4006
25,41,4007
25,40,4008
26,40,4009
26,39,4010
26,38,4011
27,38,4012
28,38,4013
29,38,4014
30,38,4015
30,37,4016
31,37,4017
31,38,4018
31,39,4019
30,39,4020
29,39,4021
28,39,4022
27,39,4023
27,40,4024
28,40,4025
29,40,4026
30,40,4027
31,40,4028
32,40,4029
32,39,4030
32,38,4031
33,38,4032
34,38,4033
35,38,4034
36,38,4035
37,38,4036
38,38,4037
39,38,4038
40,38,4039
41,38,4040
42,38,4041
42,39,4042
42,40,4043
41,40,4044
41,39,4045
40,39,4046
40,40,4047
39,40,4048
39,39,4049
38,39,4050
38,40,4051
37,40,4052
37,39,4053
36,39,4054
35,39,4055
34,39,4056
33,39,4057
33,40,4058
34,40,4059
35,40,4060
35,41,4061
36,41,4062
37,41,4063
37,42,4064
36,42,4065
35,42,4066
35,43,4067
34,43,4068
34,42,4069
34,41,4070
33,41,4071
32,41,4072
31,41,4073
30,41,4074
29,41,4075
28,41,4076
28,42,4077
27,42,4078
27,41,4079
26,41,4080
26,42,4081
25,42,4082
24,42,4083
23,42,4084
22,42,4085
21,42,4086
21,43,4087
22,43,4088
22,44,4089
23,44,4090
23,43,4091
24,43,4092
24,44,4093
25,44,4094
25,43,4095
26,43,4096
27,43,4097
28,43,4098
28,44,4099
27,44,4100
26,44,4101
26,45,4102
27,45,4103
28,45,4104
29,45,4105
29,44,4106
29,43,4107
29,42,4108
30,42,4109
31,42,4110
32,42,4111
33,42,4112
33,43,4113
32,43,4114
31,43,4115
30,43,4116
30,44,4117
31,44,4118
31,45,4119
32,45,4120
32,44,4121
33,44,4122
33,45,4123
34,45,4124
34,44,4125
35,44,4126
35,45,4127
36,45,4128
36,44,4129
37,44,4130
37,43,4131
38,43,4132
38,42,4133
38,41,4134
39,41,4135
39,42,4136
40,42,4137
40,41,4138
41,41,4139
41,42,4140
41,43,4141
42,43,4142
42,42,4143
43,42,4144
43,43,4145
43,44,4146
43,45,4147
42,45,4148
42,44,4149
41,44,4150
41,45,4151
40,45,4152
40,44,4153
40,43,4154
39,43,4155
39,44,4156
38,44,4157
38,45,4158
37,45,4159
37,46,4160
38,46,4161
39,46,4162
40,46,4163
40,47,4164
40,48,4165
39,48,4166
39,47,4167
38,47,4168
37,47,4169
37,48,4170
36,48,4171
36,47,4172
36,46,4173
35,46,4174
34,46,4175
33,46,4176
32,46,4177
31,46,4178
30,46,4179
29,46,4180
28,46,4181
27,46,4182
27,47,4183
28,47,4184
29,47,4185
30,47,4186
30,48,4187
29,48,4188
29,49,4189
30,49,4190
31,49,4191
31,48,4192
31,47,4193
32,47,4194
33,47,4195
34,47,4196
35,47,4197
35,48,4198
34,48,4199
33,48,4200
32,48,4201
32,49,4202
33,49,4203
34,49,4204
35,49,4205
36,49,4206
37,49,4207
38,49,4208
39,49,4209
39,50,4210
38,50,4211
37,50,4212
37,51,4213
36,51,4214
36,50,4215
35,50,4216
34,50,4217
33,50,4218
33,51,4219
34,51,4220
35,51,4221
35,52,4222
36,52,4223
37,52,4224
38,52,4225
38,53,4226
37,53,4227
36,53,4228
35,53,4229
34,53,4230
34,52,4231
33,52,4232
33,53,4233
32,53,4234
32,52,4235
32,51,4236
32,50,4237
31,50,4238
31,51,4239
31,52,4240
31,53,4241
31,54,4242
30,54,4243
30,53,4244
30,52,4245
30,51,4246
30,50,4247
29,50,4248
29,51,4249
28,51,4250
28,50,4251
28,49,4252
27,49,4253
27,48,4254
26,48,4255
26,47,4256
25,47,4257
25,46,4258
25,45,4259
24,45,4260
23,45,4261
23,46,4262
24,46,4263
24,47,4264
23,47,4265
23,48,4266
24,48,4267
25,48,4268
25,49,4269
26,49,4270
26,50,4271
27,50,4272
27,51,4273
26,51,4274
25,51,4275
25,50,4276
24,50,4277
23,50,4278
23,49,4279
22,49,4280
22,48,4281
22,47,4282
22,46,4283
21,46,4284
21,45,4285
20,45,4286
20,46,4287
19,46,4288
19,47,4289
18,47,4290
18,46,4291
18,45,4292
17,45,4293
17,46,4294
17,47,4295
16,47,4296
16,48,4297
17,48,4298
18,48,4299
19,48,4300
20,48,4301
20,47,4302
21,47,4303
21,48,4304
21,49,4305
20,49,4306
20,50,4307
19,50,4308
19,49,4309
18,49,4310
18,50,4311
17,50,4312
17,49,4313
16,49,4314
16,50,4315
16,51,4316
17,51,4317
18,51,4318
19,51,4319
20,51,4320
20,52,4321
19,52,4322
18,52,4323
17,52,4324
16,52,4325
15,52,4326
15,51,4327
15,50,4328
15,49,4329
15,48,4330
15,47,4331
15,46,4332
16,46,4333
16,45,4334
15,45,4335
15,44,4336
14,44,4337
14,43,4338
13,43,4339
13,44,4340
12,44,4341
12,43,4342
11,43,4343
11,44,4344
11,45,4345
12,45,4346
13,45,4347
14,45,4348
14,46,4349
14,47,4350
14,48,4351
13,48,4352
13,47,4353
13,46,4354
12,46,4355
11,46,4356
11,47,4357
12,47,4358
12,48,4359
11,48,4360
11,49,4361
12,49,4362
13,49,4363
14,49,4364
14,50,4365
13,50,4366
13,51,4367
14,51,4368
14,52,4369
13,52,4370
12,52,4371
12,51,4372
11,51,4373
11,50,4374
10,50,4375
10,49,4376
10,48,4377
10,47,4378
10,46,4379
10,45,4380
10,44,4381
9,44,4382
8,44,4383
8,45,4384
9,45,4385
9,46,4386
8,46,4387
7,46,4388
7,45,4389
6,45,4390
6,46,4391
5,46,4392
5,47,4393
6,47,4394
7,47,4395
8,47,4396
9,47,4397
9,48,4398
8,48,4399
7,48,4400
6,48,4401
6,49,4402
7,49,4403
8,49,4404
9,49,4405
9,50,4406
8,50,4407
7,50,4408
6,50,4409
6,51,4410
6,52,4411
7,52,4412
7,51,4413
8,51,4414
8,52,4415
9,52,4416
9,51,4417
10,51,4418
10,52,4419
11,52,4420
11,53,4421
10,53,4422
9,53,4423
8,53,4424
7,53,4425
7,54,4426
7,55,4427
8,55,4428
8,54,4429
9,54,4430
10,54,4431
11,54,4432
12,54,4433
12,53,4434
13,53,4435
13,54,4436
14,54,4437
14,53,4438
15,53,4439
16,53,4440
16,54,4441
16,55,4442
17,55,4443
18,55,4444
18,54,4445
17,54,4446
17,53,4447
18,53,4448
19,53,4449
20,53,4450
20,54,4451
21,54,4452
21,53,4453
22,53,4454
23,53,4455
23,52,4456
22,52,4457
21,52,4458
21,51,4459
21,50,4460
22,50,4461
22,51,4462
23,51,4463
24,51,4464
24,52,4465
25,52,4466
25,53,4467
26,53,4468
26,52,4469
27,52,4470
27,53,4471
28,53,4472
28,52,4473
29,52,4474
29,53,4475
29,54,4476
28,54,4477
27,54,4478
27,55,4479
26,55,4480
26,54,4481
25,54,4482
25,55,4483
25,56,4484
26,56,4485
27,56,4486
28,56,4487
28,55,4488
29,55,4489
29,56,4490
30,56,4491
30,55,4492
31,55,4493
31,56,4494
32,56,4495
32,55,4496
32,54,4497
33,54,4498
33,55,4499
34,55,4500
34,54,4501
35,54,4502
35,55,4503
35,56,4504
36,56,4505
36,55,4506
36,54,4507
37,54,4508
37,55,4509
37,56,4510
38,56,4511
38,55,4512
39,55,4513
39,54,4514
39,53,4515
39,52,4516
39,51,4517
40,51,4518
40,52,4519
40,53,4520
40,54,4521
40,55,4522
41,55,4523
41,54,4524
41,53,4525
41,52,4526
41,51,4527
41,50,4528
40,50,4529
40,49,4530
41,49,4531
41,48,4532
42,48,4533
42,47,4534
41,47,4535
41,46,4536
42,46,4537
43,46,4538
43,47,4539
44,47,4540
44,48,4541
43,48,4542
43,49,4543
42,49,4544
42,50,4545
43,50,4546
44,50,4547
45,50,4548
45,49,4549
45,48,4550
45,47,4551
46,47,4552
46,48,4553
46,49,4554
46,50,4555
47,50,4556
47,49,4557
47,48,4558
48,48,4559
49,48,4560
50,48,4561
51,48,4562
51,49,4563
50,49,4564
49,49,4565
48,49,4566
48,50,4567
49,50,4568
50,50,4569
51,50,4570
52,50,4571
52,49,4572
53,49,4573
53,50,4574
54,50,4575
55,50,4576
56,50,4577
56,51,4578
55,51,4579
55,52,4580
54,52,4581
54,51,4582
53,51,4583
52,51,4584
51,51,4585
50,51,4586
49,51,4587
48,51,4588
47,51,4589
47,52,4590
47,53,4591
46,53,4592
45,53,4593
45,52,4594
46,52,4595
46,51,4596
45,51,4597
44,51,4598
43,51,4599
42,51,4600
42,52,4601
42,53,4602
42,54,4603
43,54,4604
43,53,4605
43,52,4606
44,52,4607
44,53,4608
44,54,4609
45,54,4610
46,54,4611
47,54,4612
48,54,4613
48,53,4614
48,52,4615
49,52,4616
49,53,4617
50,53,4618
50,52,4619
51,52,4620
51,53,4621
52,53,4622
52,52,4623
53,52,4624
53,53,4625
54,53,4626
55,53,4627
56,53,4628
56,52,4629
57,52,4630
57,53,4631
57,54,4632
